Symbol,RMSE,MSE,MAE,MAPE,R2,Accuracy,Precision,Recall,F1_Score
A,2.05610758526527,4.22757840218538,1.449661033081031,1.1261706859054108,0.975601292317924,49.700598802395206,66.02564102564102,47.24770642201835,55.080213903743314
AAL,3.306208954990626,10.931017654060206,2.3674797176089304,15.957711277425457,-0.40885869076835,66.76646706586826,66.76646706586826,100.0,80.07181328545781
AAP,12.092208942073915,146.22151709877235,10.492711333873997,27.45219641144891,-0.840940291874342,42.51497005988024,59.67741935483871,34.25925925925926,43.52941176470589
AAPL,4.396691907611756,19.3308997304587,3.557610656188492,1.59212646252055,0.914902615966698,53.293413173652695,70.96774193548387,56.41025641025641,62.85714285714285
ABBV,4.643506114935343,21.562149039441927,3.726009949072081,2.003068118717673,0.8612705613970598,51.49700598802395,66.85714285714286,52.94117647058824,59.09090909090909
ABT,1.3745285134787009,1.8893286343659672,0.8988199985240827,0.7478880185239907,0.979968893432098,50.0,68.82352941176471,50.64935064935064,58.35411471321695
ACN,4.781685136276585,22.864512742488422,3.046892934673757,0.9104108452754854,0.9700528940646922,53.293413173652695,70.1657458563536,55.45851528384279,61.95121951219512
ADBE,12.897626704457736,166.3487746075413,10.182396617294684,2.1573382326478296,0.9627146506498324,48.20359281437126,64.88095238095238,48.87892376681614,55.754475703324815
ADI,5.044317291910308,25.445136941465343,3.323662285466692,1.5630722370933554,0.8852322524277833,47.60479041916168,62.5,48.38709677419355,54.54545454545454
ADM,1.1334914507023115,1.284802868815231,0.8368509892136309,1.605489815284168,0.9617615302099052,51.796407185628745,67.74193548387096,48.61111111111111,56.60377358490566
ADP,116.26165780515582,13516.773075603149,115.38617951099022,39.78386685108582,-30.38469929106685,47.00598802395209,66.66666666666666,48.06866952789699,55.86034912718204
ADSK,48.22691492936363,2325.8353236040766,47.891363415408506,17.298244835872634,-3.573452329833515,49.700598802395206,66.48936170212765,54.34782608695652,59.80861244019139
AEE,22.634680867472124,512.3287779723086,21.80974703548059,23.77420262150731,-7.266324806899787,45.20958083832336,64.28571428571429,46.75324675324675,54.13533834586466
AEP,13.234344739624698,175.14788068723192,13.07627709064109,13.073423707405324,-5.637020667098878,50.59880239520959,68.10810810810811,54.310344827586206,60.431654676258994
AES,1.0385092990199185,1.0785015641508424,0.6837628937132736,6.086042704384037,0.8861247575238255,47.60479041916168,64.1025641025641,45.662100456621005,53.333333333333336
AFL,7.640063861108788,58.37057580182052,7.2493718111693,6.80066692270557,-0.7821812765160783,54.49101796407185,71.93877551020408,59.2436974789916,64.97695852534562
AIG,1.3287696609182809,1.7656288117768828,0.9546224069524216,1.2516420937612909,0.8855915162714524,51.796407185628745,70.9090909090909,50.8695652173913,59.24050632911393
AIV,0.2209089936364147,0.0488007834694535,0.1781916406973088,2.069122709902601,0.7317181283335973,48.20359281437126,64.53488372093024,49.775784753363226,56.20253164556962
AIZ,4.843974048756409,23.46408458502556,3.990365295161068,1.9922895474092368,0.901006924146838,53.293413173652695,71.03825136612022,55.793991416309005,62.5
AJG,3.9426722836133967,15.544664735973276,2.636087565194309,0.8628275491191183,0.970655277220339,57.48502994011976,70.12987012987013,68.93617021276596,69.52789699570815
AKAM,3.625221877824447,13.142233663457011,2.419133115522897,2.884700616905072,0.8545704641194424,47.60479041916168,64.97175141242938,50.43859649122807,56.79012345679012
ALB,8.942145962386558,79.96197441262623,6.593216316488241,9.507093809872435,0.654093036871197,46.10778443113773,61.59420289855072,40.09433962264151,48.57142857142857
ALGN,39.941275839051805,1595.3055156512237,36.76313579000943,16.930465234818456,-1.0821029476479669,52.09580838323353,64.9425287356322,53.301886792452834,58.549222797927456
ALK,1.7265343430867683,2.9809208378580587,1.198147517797718,2.552754554142612,0.979823309822176,49.700598802395206,66.46706586826348,49.775784753363226,56.92307692307692
ALL,88.8368195500861,7891.98050777456,88.49107592029881,46.401541953155615,-56.0101953613115,46.10778443113773,65.49707602339181,48.06866952789699,55.44554455445545
ALLE,2.4660193501019347,6.081251435077169,1.8771506615325608,1.4041792131060733,0.9045902243242406,50.29940119760479,69.32515337423312,49.34497816593886,57.6530612244898
AMAT,5.012925419239659,25.129421258859114,3.4652004032917896,1.941076224170563,0.9591377109639042,47.60479041916168,62.35955056179775,50.68493150684932,55.91939546599496
AMD,6.621001018779432,43.83765449067828,5.702460152583335,4.240471978439644,0.9258771095046432,50.898203592814376,65.47619047619048,50.92592592592593,57.29166666666666
AME,2.581037765136846,6.6617559450626045,1.7970324036897076,1.0266889911692068,0.9415465209590224,49.40119760479042,64.51612903225806,53.81165919282511,58.679706601467
AMG,16.891502004788876,285.3228399777866,15.732013907631856,8.978329937855051,-1.2851638673419463,50.59880239520959,68.78612716763006,51.73913043478261,59.05707196029777
AMP,8.345956333690548,69.65498712386939,5.372967142610412,1.0928369583742663,0.9705700637744398,57.78443113772455,70.89201877934272,65.65217391304347,68.17155756207674
AMT,16.5950999839934,275.3973434787377,14.523882978628814,7.127539187081452,-0.0595170651276761,48.80239520958084,66.29213483146067,51.52838427947598,57.98525798525799
AMZN,54.980071553289015,3022.80826800478,54.53420588015086,27.31490845976332,-7.079510249535598,47.00598802395209,63.095238095238095,47.963800904977376,54.498714652956295
AON,106.3488837130286,11310.08506700728,104.70145008636588,28.89001010320816,-14.244433794210538,52.09580838323353,68.30601092896174,55.06607929515418,60.97560975609756
AOS,1.113876567171482,1.2407210068937249,0.7139726681753772,0.968546571940812,0.9786835464988984,50.898203592814376,65.21739130434783,49.29577464788733,56.14973262032086
APA,1.471968169446752,2.1666902918644224,1.070882370882959,5.363231742508337,0.884348297096913,49.10179640718562,67.04545454545455,51.30434782608696,58.12807881773399
APD,65.49623302473046,4289.756540429792,64.52171649472783,21.86768681000277,-6.739650252206932,51.796407185628745,67.63005780346822,52.702702702702695,59.24050632911393
APH,1.4364122525254714,2.063280159205299,0.8660352120595193,1.2738187038124584,0.9455298469738138,50.59880239520959,65.51724137931035,58.333333333333336,61.7169373549884
APTV,7.696834349262072,59.241258999980495,6.572131783585052,10.496927273909536,-0.4844402244185104,54.19161676646706,63.38582677165354,72.85067873303167,67.78947368421052
ARE,14.313974067879872,204.88985361593743,12.973865428818916,12.936114319415754,0.1822571071484818,59.58083832335329,65.06024096385542,77.14285714285715,70.58823529411765
AVB,67.07393917962945,4498.913317072631,66.57019035490858,30.605633651291186,-41.444418465962784,48.50299401197605,64.88095238095238,49.0990990990991,55.8974358974359
AVGO,7.80171243925233,60.86671698478454,5.925993274258145,3.1698105843176525,0.9292038465048408,50.29940119760479,67.44186046511628,51.32743362831859,58.29145728643216
AVY,2.5377291656852288,6.440069318369448,1.8940547764399105,0.9608989649915846,0.9783572498429338,49.700598802395206,63.85542168674698,49.53271028037384,55.78947368421052
AWK,27.594293115908908,761.4450125666978,26.678015850109844,19.145717956924123,-10.54564866108818,55.38922155688623,66.51785714285714,66.81614349775785,66.66666666666666
AXP,135.1354493789809,18261.58967885909,134.31535842883898,48.56429496512468,-27.97779878612691,55.68862275449101,71.72774869109948,59.307359307359306,64.92890995260665
AYI,5.953106939819551,35.4394822369277,4.686865442361391,1.6688418865178758,0.9699381015274536,53.89221556886228,71.26436781609196,54.38596491228071,61.69154228855721
AZO,49.53897054202384,2454.109602363505,37.15147035268891,1.1122427410432965,0.9636170287516164,50.898203592814376,68.75,52.60869565217391,59.60591133004927
BA,6.227860578213851,38.78624738167016,4.667093569409491,2.879425853671991,0.8335536413130066,50.29940119760479,67.24137931034483,51.76991150442478,58.5
BAC,13.85609792506564,191.99144970900832,13.700149976807078,32.09750165815715,-18.269746706026723,50.0,67.70186335403726,48.660714285714285,56.62337662337662
BAX,4.33527499682443,18.794609298091064,3.492574964314308,9.843423826473412,-0.9394098526159,65.5688622754491,65.5688622754491,100.0,79.20433996383363
BBY,3.656849049695985,13.37254497226243,2.6973452923263443,3.3819699610438327,0.8787125379590592,43.41317365269461,59.86842105263158,41.55251141552511,49.0566037735849
BDX,19.37416456027271,375.3582524085271,16.5055477177082,7.744266307466854,-0.0143623857833334,55.98802395209581,63.095238095238095,74.64788732394366,68.38709677419355
BEN,2.2128922293032898,4.896892018510884,1.889300865873472,8.847293117914665,-1.5200869628402374,51.796407185628745,67.2316384180791,53.6036036036036,59.64912280701754
BF.B,8.710026988097527,75.86457013338726,6.610897706771962,19.053492577931834,-1.356380832448099,54.19161676646706,69.42675159235668,50.93457943925234,58.7601078167116
BHF,1.368486893130375,1.872756376669627,0.8703823573126725,1.6856012368443891,0.9447031813294776,52.39520958083832,71.75141242937853,53.813559322033896,61.50121065375303
BK,3.960543583909724,15.685905480048485,3.521893816421277,4.443467958776036,0.7688337382237636,52.09580838323353,72.06703910614524,53.97489539748954,61.72248803827751
BLK,18.99238058398592,360.71052024696536,15.33122329400904,1.613896564529187,0.9319547898128387,53.293413173652695,71.75141242937853,54.506437768240346,61.95121951219512
BMY,0.946783590962294,0.8963991681154566,0.623442862241959,1.1955847575799323,0.9708116377316812,49.700598802395206,68.90243902439023,49.130434782608695,57.36040609137056
BRK.B,5.444696873673447,29.64472404618941,3.3660748686078747,0.7064421726125668,0.9707268543604908,52.09580838323353,71.60493827160494,50.43478260869565,59.18367346938776
BSX,1.689114564169328,2.8531080108889384,1.307670607296389,1.4531257392150891,0.9706228222367036,53.293413173652695,71.72774869109948,57.32217573221757,63.72093023255814
BWA,4.08148147333978,16.65849101721586,3.7340346698033695,11.42273199118073,-1.792484189796614,48.80239520958084,66.0919540229885,50.66079295154186,57.356608478803
BXP,13.548409561683805,183.55940165112509,13.173636909051613,17.9259798309936,-2.6025023713083444,53.293413173652695,70.85714285714285,54.14847161572053,61.38613861386138
CAG,2.122743397642775,4.5060395322359925,1.7796426437148511,6.381794646359183,0.3431313934502374,56.88622754491018,64.98054474708171,75.56561085972851,69.8744769874477
CAH,44.66183767726277,1994.679744710168,43.96933573180527,36.17188064714116,-8.41158727639213,53.293413173652695,70.24390243902438,60.25104602510461,64.86486486486487
CAT,7.218452872208499,52.10606186829513,5.66366992775361,1.5865038328109866,0.9422231330839276,50.0,66.45569620253164,47.94520547945205,55.702917771883286
CB,4.241786314592638,17.9927511386654,3.211686800216554,1.1544624480893917,0.8587653588867772,49.700598802395206,69.18604651162791,50.85470085470085,58.620689655172406
CBOE,10.144674604197288,102.9144228250454,9.246234885742426,4.458689114919031,0.426052945551162,54.19161676646706,69.08212560386472,61.63793103448276,65.14806378132118
CCI,15.159762467871138,229.8183980822744,14.013297041741044,13.602413630571238,-1.950441666307157,52.99401197604791,69.47368421052632,57.14285714285714,62.70783847980997
CCL,0.7254465432532321,0.5262726871180635,0.5568592673673554,2.6850085300092825,0.961734328358318,52.39520958083832,66.49484536082474,57.847533632287,61.87050359712231
CDNS,6.43975078340096,41.470390152313286,4.149897047843496,1.482739063856148,0.9295628759223522,49.700598802395206,67.27272727272727,49.333333333333336,56.92307692307692
CF,17.72095900861942,314.0323881851698,17.63229280634069,21.514055988414203,-6.571525464060014,48.50299401197605,68.75,50.84033613445378,58.45410628019325
CFG,0.8837015099338005,0.7809283586592789,0.6072316017880355,1.456099457833679,0.9392721464909832,47.90419161676647,65.29411764705883,49.11504424778761,56.060606060606055
CHD,22.81286204967296,520.4266748974088,22.69066959032572,21.76260430096527,-26.72877952498612,46.706586826347305,64.84848484848484,47.136563876651984,54.59183673469388
CHRW,2.7637072688640845,7.638077867972176,1.9032500499166656,1.937315805145517,0.8424162159529298,50.29940119760479,65.3409090909091,52.27272727272727,58.08080808080808
CHTR,116.74523669379091,13629.450290689269,114.3571089787412,31.78187116492324,-15.90657374243477,49.10179640718562,65.26946107784431,49.321266968325794,56.18556701030928
CI,6.131220269716627,37.59186199578403,4.146364611422844,1.3073793422390656,0.9324672658808724,53.59281437125748,70.1086956521739,56.33187772925764,62.469733656174334
CINF,2.043721495957137,4.176797553037278,1.399883862867281,1.0089890577538956,0.9521382282400992,53.59281437125748,71.42857142857143,55.793991416309005,62.65060240963856
CL,15.719353774120908,247.0980830759692,15.54029053742316,16.272698744780172,-6.655745879992192,47.00598802395209,62.94117647058823,48.41628959276018,54.73145780051151
CLX,2.3251830072541564,5.406476017223482,1.7423787758412577,1.166296117724787,0.9609705823079592,48.80239520958084,64.44444444444444,52.01793721973094,57.5682382133995
CMA,24.31560743305021,591.248764838207,24.181210681993264,40.428163278497095,-16.57331196052543,50.898203592814376,66.08187134502924,51.598173515981735,57.94871794871796
CMCSA,1.520014735030553,2.310444794710002,1.2919160870700626,3.522647208538269,0.744245563724172,49.700598802395206,65.89595375722543,51.12107623318386,57.57575757575758
CME,3.694568200954713,13.649834191505748,3.0561134789239333,1.3048563572986318,0.9765344136595442,51.19760479041916,70.15706806282722,55.833333333333336,62.18097447795824
CMG,4.097043471757512,16.78576520947085,2.5740712208142926,4.626395052453472,0.1783407788960707,47.60479041916168,62.19512195121951,47.44186046511628,53.825857519788926
CMI,5.993207301929391,35.91853376389977,4.313543161445572,1.3157582602953568,0.965176478191498,44.91017964071856,62.65822784810127,44.19642857142857,51.832460732984295
CMS,10.23026688878108,104.65836061569054,9.9564959769845,14.3626148837762,-7.125232417591409,49.10179640718562,70.83333333333334,49.583333333333336,58.333333333333336
CNC,5.773205738767623,33.32990450213942,4.989329792556924,8.026070532777052,0.2601895100385069,51.49700598802395,68.75,49.549549549549546,57.59162303664922
CNP,0.5161989834471975,0.2664613905119201,0.3697213653023576,1.1081363242958269,0.9778895240864433,51.796407185628745,71.34502923976608,52.13675213675214,60.24691358024692
COF,4.019261748783863,16.154465005237117,2.5867497760929306,1.5204757475109691,0.9660326055388532,50.898203592814376,68.32298136645963,49.327354260089685,57.29166666666666
COO,4.563139146677193,20.822238871937856,3.3755889753771533,3.879953937710355,0.7865843924051987,54.19161676646706,70.0,56.00000000000001,62.22222222222222
COP,2.543840779989236,6.471125913936243,1.9093016382188936,1.8927805258073755,0.9090915087258492,48.20359281437126,64.24242424242425,48.18181818181818,55.06493506493506
COST,14.785242493075666,218.6033955790504,11.760884623954464,1.2627737597237767,0.9448504549774674,49.10179640718562,65.5367231638418,51.55555555555556,57.71144278606965
COTY,2.4958799119348494,6.229416534799911,2.480472999213345,35.64878603267821,-1.0704580049606345,49.40119760479042,62.7906976744186,50.70422535211267,56.1038961038961
CPB,1.5903370578913036,2.5291719577023675,1.2386593440926916,3.0197090285655306,0.9000298379109671,49.40119760479042,64.91228070175438,50.45454545454545,56.77749360613811
CRM,6.427245224150499,41.309481171365405,4.502074845242856,1.5404260031103396,0.965356937498034,52.69461077844312,68.78612716763006,53.36322869955157,60.1010101010101
CSCO,1.0653768162974784,1.135027760704151,0.7585790989069802,1.364077454543042,0.9631172589255572,56.58682634730538,73.60406091370558,60.92436974789916,66.66666666666666
CSX,0.4584875741350169,0.2102108556362126,0.3136833047075053,0.9610991789951456,0.9601656668948384,49.700598802395206,67.05882352941175,50.4424778761062,57.57575757575758
CTAS,2.8277113624161445,7.995951549137367,1.6540648195458922,0.8211804959188239,0.9472863477935762,49.10179640718562,67.03296703296702,52.58620689655172,58.93719806763285
CVS,4.478388953856258,20.05596762202175,3.3695473197969896,6.046372751275915,0.485124178790279,53.59281437125748,64.48979591836735,69.91150442477876,67.09129511677283
CVX,58.18443374513844,3385.428330242405,58.00907526058759,38.50870330749154,-48.16513491650332,54.49101796407185,70.98445595854922,58.798283261802574,64.31924882629107
DAL,1.3491169453791412,1.8201165323091444,0.8990517604030787,1.7685629264395244,0.9799501649715626,51.19760479041916,64.81481481481481,49.763033175355446,56.30026809651475
DE,7.364316055533155,54.2331509657834,4.962884556161836,1.1342835558346167,0.973882082508404,50.59880239520959,66.87898089171973,48.1651376146789,56.00000000000001
DG,18.841202717334863,354.9909198357066,16.10683416474749,20.504537291188683,-0.1275018852490519,62.5748502994012,65.75342465753424,88.47926267281106,75.44204322200393
DGX,2.268217955654647,5.144812694354146,1.5895689253682572,0.987205690677316,0.9495855728401636,43.71257485029941,62.57668711656442,44.54148471615721,52.04081632653062
DHI,6.075862719624284,36.9161077877202,5.276153716912893,3.344073236613751,0.9405842606117776,47.30538922155689,62.5,46.2962962962963,53.191489361702125
DHR,4.309527437391053,18.5720267336263,3.282749018081977,1.393571437435834,0.9779526924754844,49.40119760479042,65.06024096385542,49.31506849315068,56.1038961038961
DIS,4.203880054287279,17.672607510834414,3.2868705310753774,3.311800657861975,0.8240458867944622,47.60479041916168,64.63414634146342,47.53363228699551,54.78036175710594
DLR,50.983111033376055,2599.277610641552,50.12076310829173,30.388224737675905,-12.274959736050826,49.700598802395206,67.46987951807229,49.55752212389381,57.14285714285714
DLTR,11.247184077562853,126.49914967458336,9.496337779509382,13.510925242512492,0.2253704840161542,60.77844311377245,65.12455516014235,84.72222222222221,73.64185110663985
DOV,3.260784635385364,10.632716438365264,2.556007684337557,1.3693314355828434,0.923878100341926,51.796407185628745,65.18987341772153,49.2822966507177,56.13079019073569
DRI,3.552299841309699,12.618834162568913,2.5645909252202426,1.4241263574474252,0.971312708844536,49.40119760479042,63.95348837209303,50.69124423963134,56.555269922879184
DTE,1.3364317930855034,1.7860499375697336,0.8921876534348101,0.7056729346613156,0.9635345599339972,49.10179640718562,72.83236994219652,50.60240963855421,59.71563981042654
DUK,1.1936387390538024,1.4247734393699512,0.8611485810350987,0.7509085854674578,0.9433326414819766,50.898203592814376,69.41176470588235,51.30434782608696,59.0
DVA,9.827933088331829,96.58826878872756,8.841595118762843,5.744253811924273,0.1359291317143682,53.89221556886228,71.20418848167539,57.87234042553191,63.84976525821596
DVN,23.717563212168944,562.5228047232297,23.58460131031186,62.80750924207854,-19.5870589945966,51.19760479041916,68.66666666666667,47.03196347031963,55.82655826558266
DXC,0.4764400497639993,0.2269951210191221,0.3528324980486678,1.917653860107162,0.955353903559185,50.898203592814376,65.19337016574586,53.88127853881278,59.0
EA,2.6922813861207824,7.248379062052442,1.941904440894504,1.345108049428719,0.9269617779678604,52.99401197604791,70.05347593582889,56.46551724137932,62.52983293556086
EBAY,19.98239334887144,399.2960439490213,19.497682279215816,30.355238922330663,-15.1211695776869,49.40119760479042,66.66666666666666,53.67965367965368,59.47242206235012
ECL,114.67493571990327,13150.34088236395,114.2965862223319,45.99676479561423,-146.93641111410523,52.39520958083832,71.42857142857143,51.94805194805194,60.15037593984962
ED,1.353228624094285,1.831227709068112,0.971329136062024,0.9614246511131151,0.9584634817924484,44.91017964071856,61.63522012578616,44.34389140271493,51.578947368421055
EFX,6.548460768611595,42.88233843804517,4.743178718541986,1.8508320002692973,0.9072559300147576,52.69461077844312,67.56756756756756,56.05381165919282,61.274509803921575
EIX,25.491938255036388,649.8389159985876,21.54617060455958,27.466058582900587,-2.624234708879394,45.20958083832336,63.69047619047619,46.72489082969432,53.904282115869016
EL,35.029220737143454,1227.0463054515212,31.96970845017272,45.74435084058255,-4.951835879987893,61.07784431137725,62.893081761006286,94.33962264150944,75.47169811320755
EMN,1.593581402177528,2.539501685366096,1.0738285419086906,1.1387774708298024,0.972349857384267,50.0,64.55696202531645,47.88732394366197,54.98652291105122
EMR,4.009427941120888,16.075512415040887,3.479581583499918,2.99660622842342,0.8405509792679031,50.59880239520959,68.18181818181817,52.40174672489083,59.25925925925925
EOG,55.04390263873995,3029.831217703083,54.92949115684318,44.0694766257508,-53.79024465109566,48.50299401197605,65.89595375722543,50.22026431718062,56.99999999999999
EQIX,19.39342770023948,376.1050379644158,15.06272748837186,1.7012988419300576,0.8951712005136216,51.796407185628745,69.89247311827957,55.319148936170215,61.75771971496437
EQR,17.391591540039972,302.46745629558995,17.355152620135847,24.307417567500192,-34.521732027446824,49.700598802395206,66.47398843930635,51.11111111111111,57.78894472361809
EQT,1.0053117332345625,1.01065168097908,0.6959592400033066,1.5418504765715424,0.9838769929405476,52.69461077844312,71.50837988826815,54.46808510638298,61.83574879227053
ES,1.078454505023913,1.1630641194063729,0.7802019130819994,1.2856947720772207,0.9117259688155084,48.80239520958084,65.36312849162012,51.76991150442478,57.77777777777777
ESS,105.55434582098228,11141.71992169552,104.85857919170344,36.0680477396817,-75.105532383445,70.65868263473054,70.65868263473054,100.0,82.80701754385966
ETN,6.788441472817329,46.08293762986631,4.363523040700311,1.4046773965679795,0.9482451995623986,53.293413173652695,66.18357487922705,61.43497757847533,63.72093023255814
ETR,10.215487546568756,104.35618581410134,8.68215769417161,11.09677090762683,0.0308778787856887,50.0,71.08433734939759,49.78902953586498,58.56079404466501
EW,10.5531796032893,111.36959973928133,9.668749408513252,13.510365195207452,-1.7515039191518165,61.67664670658682,67.55725190839695,80.45454545454545,73.44398340248964
EXC,13.86869107851949,192.34059223140608,13.60708917500768,33.38740849292922,-16.322620069926355,42.81437125748503,63.580246913580254,43.82978723404256,51.88916876574308
EXPD,1.700814990894042,2.8927716332499003,1.1377504599218966,0.9744711563480164,0.90115607736043,49.10179640718562,63.80368098159509,48.372093023255815,55.02645502645503
EXPE,3.70834308012239,13.751808399891614,2.155657365185112,1.3521084906056753,0.974167396759649,49.40119760479042,65.3179190751445,50.9009009009009,57.21518987341773
EXR,2.342461413722107,5.487125474776972,1.785451548663543,1.1343532818885218,0.9602739392533564,50.898203592814376,68.23529411764706,51.32743362831859,58.58585858585859
F,0.2425435030222368,0.0588273508582977,0.1523663234857482,1.4601208614752288,0.9456859977762307,54.19161676646706,70.37037037037037,57.826086956521735,63.48448687350835
FAST,3.2402454704440338,10.499190708733078,0.7043442169587993,1.6695015245056035,0.2304817527756244,51.19760479041916,67.44186046511628,52.01793721973094,58.734177215189874
FCX,1.0732398947289834,1.1518438716378794,0.8206596839107686,2.0036464110652084,0.9520433601774698,51.19760479041916,67.27272727272727,50.45454545454545,57.66233766233766
FDX,4.854441386552534,23.565601175474093,2.629447623993029,1.0272217279890823,0.9708565217207832,49.700598802395206,68.26347305389223,49.78165938864629,57.57575757575758
FE,6.757234879580808,45.66022321782345,6.709134794623994,16.198270993640985,-13.684157351738811,47.60479041916168,65.5367231638418,50.43478260869565,57.00245700245701
FFIV,5.097087365785461,25.980299614449763,3.474333946321432,1.424926417933252,0.98159519777763,54.49101796407185,72.5,59.917355371900825,65.61085972850678
FIS,1.8659109960400768,3.481623845143272,1.4213017968740034,1.8261735058718944,0.8934903999064534,51.49700598802395,68.68131868131869,54.34782608695652,60.67961165048544
FITB,4.756112179445018,22.62060306346524,4.5785769511443535,10.919803565606903,-0.8336725570881127,48.80239520958084,65.88235294117646,49.77777777777778,56.70886075949368
FL,4.574827950828201,20.92905077967896,3.478330314777234,20.46623015150152,0.2764992749108481,52.39520958083832,62.85714285714285,61.97183098591549,62.4113475177305
FLR,6.5245288598262,42.569476842704965,6.076353680165847,12.994220132675864,0.1031988570874353,50.0,63.095238095238095,50.23696682464455,55.93667546174142
FLS,1.4813295294266466,2.1943371747513707,1.137186544388087,2.087742411397428,0.9450317594100314,48.50299401197605,67.66467065868264,48.91774891774892,56.78391959798995
FMC,10.34210029559642,106.95903852417558,9.455030478162271,19.5625825854165,-0.0048458367215382,59.88023952095808,64.01384083044984,86.04651162790698,73.4126984126984
FOX,5.66825485300442,32.129113078608164,5.5404821913962925,12.689222589424384,0.1069234887151256,52.69461077844312,70.45454545454545,53.91304347826087,61.08374384236453
FOXA,3.3366049792291004,11.132932787416424,2.85336615952449,5.792554367471673,0.7221633800102021,50.29940119760479,68.20809248554913,51.52838427947598,58.70646766169154
FRT,2.0829897958958625,4.338846489806286,1.5275129140757813,1.467623688796791,0.9321550231735404,49.10179640718562,64.13043478260869,53.15315315315316,58.12807881773399
FTI,20.54692760810799,422.1762341328303,20.476199342217686,72.27284149066972,-78.9627532263446,60.17964071856288,76.34408602150538,61.471861471861466,68.10551558752998
FTV,1.087652381370369,1.1829877027006337,0.7396220750746411,1.0052055101201582,0.9347866194090532,50.29940119760479,66.27218934911244,50.678733031674206,57.43589743589743
GD,7.089619913160155,50.262710513077,5.759704075243953,2.095813160169112,0.8360256457130112,50.898203592814376,68.67469879518072,50.4424778761062,58.16326530612245
GE,75.21410762844292,5657.161986342994,74.54801687124592,40.14297293448051,-15.10720350416578,50.898203592814376,68.9119170984456,56.118143459915615,61.86046511627907
GILD,38.52750533231653,1484.3686671316784,36.31320448774633,38.17748407937262,-7.957096535726952,72.75449101796407,72.75449101796407,100.0,84.22876949740035
GIS,2.4444112293785825,5.975146258312113,1.594062818799446,2.576834393836951,0.8247670103111856,51.49700598802395,65.44502617801047,56.56108597285068,60.67961165048544
GLW,0.8281141762698415,0.6857730889390781,0.5002107968828572,1.09365495175846,0.9524211065484824,49.10179640718562,68.23529411764706,50.0,57.71144278606965
GM,1.2945258172325145,1.6757970914815097,1.0338121699005816,2.1123325756354827,0.8747824791534778,54.79041916167665,73.88888888888889,56.118143459915615,63.78896882494005
GOOG,3.0400520528695982,9.24191648415666,2.18203736410568,1.256116524814617,0.9513761428623428,52.39520958083832,70.17543859649122,52.63157894736842,60.15037593984962
GOOGL,3.5550984756473314,12.63872517154998,2.851893692585961,1.649190337664132,0.9341240825070092,51.19760479041916,68.0,52.654867256637175,59.35162094763092
GPC,2.4239870883202648,5.8757134043433545,1.3632486495678062,1.095109836888343,0.9389169341740452,50.29940119760479,66.47058823529412,50.9009009009009,57.6530612244898
GPN,10.532919941170867,110.94240248711488,8.029160104981678,8.874127345369518,0.260245178085407,47.90419161676647,65.78947368421053,45.04504504504504,53.475935828877006
GRMN,58.40184861962179,3410.77592218922,57.59622051630983,29.40615296404952,-7.206186080107367,53.293413173652695,70.85714285714285,54.14847161572053,61.38613861386138
GS,19.45521543608024,378.5054076642949,16.542481047160575,2.941265534823609,0.8787298773956177,55.68862275449101,72.08121827411168,60.42553191489362,65.74074074074075
GT,1.9674215549641352,3.870747574937496,1.835967434823624,18.880893595210026,-2.039070289181796,56.2874251497006,63.671875,75.46296296296296,69.0677966101695
GWW,13.609240738430987,185.2114334765696,9.613799253483304,0.9202846220917584,0.9694892942824848,50.29940119760479,65.26946107784431,50.23041474654379,56.770833333333336
HAL,1.8394480191154887,3.3835690150278968,1.1856139573450413,4.993843856921983,0.7944715230944283,55.68862275449101,71.76470588235294,54.95495495495496,62.24489795918368
HAS,21.81117998893309,475.7275725096353,21.23467714373789,33.36893658327707,-16.370784095539356,53.89221556886228,69.31216931216932,57.70925110132159,62.980769230769226
HBAN,4.004199577853961,16.033614259285837,3.939550798413024,25.36324941037316,-7.365654995119936,50.59880239520959,66.66666666666666,53.98230088495575,59.65770171149144
HBI,4.625453840949719,21.394823234756508,4.371717403134303,64.29611195145327,-11.09480066730552,51.49700598802395,67.76315789473685,47.68518518518518,55.97826086956522
HCA,5.351072154684009,28.63397320463456,3.5501052205936285,1.037120046096765,0.972255606274914,55.98802395209581,71.56398104265402,63.4453781512605,67.26057906458797
HD,5.175311130122203,26.78384529356676,3.969561451974207,1.0366419309835244,0.9582344643928362,48.50299401197605,64.11764705882354,49.54545454545455,55.8974358974359
HES,21.261398304566857,452.0470578654384,21.05428982805137,14.96659583748883,-5.915217992279648,60.47904191616767,75.24271844660194,65.67796610169492,70.13574660633483
HIG,2.460177682545229,6.052474229693614,1.7864196721493224,1.5475493651611345,0.8738968836760166,54.19161676646706,72.636815920398,59.83606557377049,65.61797752808988
HII,11.940724477930118,142.58090105783947,6.728058318382307,3.455167239018152,0.8786105289746798,53.59281437125748,67.5257731958763,58.744394618834086,62.829736211031175
HLT,6.1762175951557,38.14566378271086,5.509434166812195,2.3190718832362367,0.8791446004318846,50.59880239520959,69.23076923076923,50.8695652173913,58.64661654135338
HOG,0.6187738979991791,0.3828811368450986,0.4358644639962252,1.4634184237996717,0.9852081974294395,49.40119760479042,63.125,47.867298578199055,54.44743935309974
HOLX,1.0270874931069267,1.0549087184966712,0.6391628030520775,0.9356605458135372,0.987474417239851,49.10179640718562,64.63414634146342,48.62385321100918,55.49738219895288
